codigo,nome,descricao,compatibilidade,marca,categoriaSistema,fornecedor
185165,"192423 CÂMARA TRAS. WEB/NEO AT 115 - 275/16 202773 CÂMARA TR","192423 CÂMARA TRAS. WEB/NEO AT 115 - 275/16 202773 CÂMARA TRAS. INTRUDER 250/DAFRA KANSAS 400/16","192423 CÂMARA TRAS. WEB/NEO AT 115 - 275/16 202773 CÂMARA TRAS. INTRUDER 250/DAFRA KANSAS 400/16",IRON,"Rodas e Pneus",MOTOCICLO
185372,"35","35","35",IRON,"Geral",MOTOCICLO
185163,"CÂMARA / VÁLVULA / PNEU / CUBO","CÂMARA / VÁLVULA / PNEU / CUBO","CÂMARA / VÁLVULA / PNEU / CUBO",IRON,"Rodas e Pneus",MOTOCICLO
196339,"CÂMARA GALINHOTA 325/8","CÂMARA GALINHOTA 325/8","CÂMARA GALINHOTA 325/8",IRON,"Rodas e Pneus",MOTOCICLO
196324,"CÂMARA INDUSTRIAL 400/8","CÂMARA INDUSTRIAL 400/8","CÂMARA INDUSTRIAL 400/8",IRON,"Rodas e Pneus",MOTOCICLO
185171,"CÂMARA DT CARRO FR 13/14","CÂMARA DT CARRO FR 13/14","CÂMARA DT CARRO FR 13/14",IRON,"Rodas e Pneus",MOTOCICLO
196336,"VÁLVULA PARA CÂMARA PARA MOTOS","VÁLVULA PARA CÂMARA PARA MOTOS","VÁLVULA PARA CÂMARA PARA MOTOS",IRON,"Motor/Válvulas",MOTOCICLO
196327,"VÁLVULA PNEU S/ CÂMERA P/ MOTO","VÁLVULA PNEU S/ CÂMERA P/ MOTO","VÁLVULA PNEU S/ CÂMERA P/ MOTO",IRON,"Motor/Válvulas",MOTOCICLO
196342,"VALVULA PNEU S/ CAMARA P/ SCOOTER","VALVULA PNEU S/ CAMARA P/ SCOOTER","VALVULA PNEU S/ CAMARA P/ SCOOTER",IRON,"Rodas e Pneus",MOTOCICLO
184411,"PNEU GALINHOTA 325/8 2L","PNEU GALINHOTA 325/8 2L","PNEU GALINHOTA 325/8 2L",IRON,"Rodas e Pneus",MOTOCICLO
184413,"PNEU GALINHOTA 400/8 2L REFORÇADO","PNEU GALINHOTA 400/8 2L REFORÇADO","PNEU GALINHOTA 400/8 2L REFORÇADO",IRON,"Rodas e Pneus",MOTOCICLO
185153,"PNEU MAVERICK D/T 30/10-14 AR 63 UTV 8 LONAS","PNEU MAVERICK D/T 30/10-14 AR 63 UTV 8 LONAS","PNEU MAVERICK D/T 30/10-14 AR 63 UTV 8 LONAS",IRON,"Rodas e Pneus",MOTOCICLO
185169,"PNEU QUADRICICLO T 24/10/11 AR 12 ATV HONDA 6 LONAS","PNEU QUADRICICLO T 24/10/11 AR 12 ATV HONDA 6 LONAS","PNEU QUADRICICLO T 24/10/11 AR 12 ATV HONDA 6 LONAS",IRON,"Rodas e Pneus",MOTOCICLO
196330,"PNEU QUADRICICLO D 24/8/12 AR 12 ATV HONDA 6 LONAS","PNEU QUADRICICLO D 24/8/12 AR 12 ATV HONDA 6 LONAS","PNEU QUADRICICLO D 24/8/12 AR 12 ATV HONDA 6 LONAS",IRON,"Rodas e Pneus",MOTOCICLO
196345,"CUBO RODA CG 125 00/08 D","CUBO RODA CG 125 00/08 D","CUBO RODA CG 125 00/08 D",IRON,"Rodas e Pneus",MOTOCICLO
123217,"CUBO RODA CG 125 ES 00/04 DISCO D","CUBO RODA CG 125 ES 00/04 DISCO D","CUBO RODA CG 125 ES 00/04 DISCO D",IRON,"Rodas e Pneus",MOTOCICLO
196333,"CUBO RODA CG 125 77/99 T","CUBO RODA CG 125 77/99 T","CUBO RODA CG 125 77/99 T",IRON,"Rodas e Pneus",MOTOCICLO
185167,"CUBO RODA CRYPTON 115 D","CUBO RODA CRYPTON 115 D","CUBO RODA CRYPTON 115 D",IRON,"Rodas e Pneus",MOTOCICLO
196629,"CUBO RODA XTZ 125 T","CUBO RODA XTZ 125 T","CUBO RODA XTZ 125 T",IRON,"Rodas e Pneus",MOTOCICLO
123213,"CUBO RODA CG/NXR 150 ESD D","CUBO RODA CG/NXR 150 ESD D","CUBO RODA CG/NXR 150 ESD D",IRON,"Rodas e Pneus",MOTOCICLO
201306,"CUBO RODA YBR 125 ED D","CUBO RODA YBR 125 ED D","CUBO RODA YBR 125 ED D",IRON,"Rodas e Pneus",MOTOCICLO
202175,"CUBO RODA BIZ 100/110I/125 T","CUBO RODA BIZ 100/110I/125 T","CUBO RODA BIZ 100/110I/125 T",IRON,"Rodas e Pneus",MOTOCICLO
191576,"CUBO RODA BIZ 125/100 15 110I D","CUBO RODA BIZ 125/100 15 110I D","CUBO RODA BIZ 125/100 15 110I D",IRON,"Rodas e Pneus",MOTOCICLO
185156,"CUBO RODA QUADRI 14 DIR T","CUBO RODA QUADRI 14 DIR T","CUBO RODA QUADRI 14 DIR T",IRON,"Rodas e Pneus",MOTOCICLO
191578,"CUBO RODA QUADRICICLO 14 ESQ TRAS.","CUBO RODA QUADRICICLO 14 ESQ TRAS.","CUBO RODA QUADRICICLO 14 ESQ TRAS.",IRON,"Rodas e Pneus",MOTOCICLO
185159,"CUBO RODA QUADRICICLO 08-13 TRAS.","CUBO RODA QUADRICICLO 08-13 TRAS.","CUBO RODA QUADRICICLO 08-13 TRAS.",IRON,"Rodas e Pneus",MOTOCICLO
185155,"CUBO RODA QUADRI 08/13 D","CUBO RODA QUADRI 08/13 D","CUBO RODA QUADRI 08/13 D",IRON,"Rodas e Pneus",MOTOCICLO
185161,"36","36","36",IRON,"Geral",MOTOCICLO
191577,"JOGO DE RAIO","JOGO DE RAIO","JOGO DE RAIO",IRON,"Raios",MOTOCICLO
1576,"JOGO DE RAIO DIANTEIRO","JOGO DE RAIO DIANTEIRO","JOGO DE RAIO DIANTEIRO",IRON,"Raios",MOTOCICLO
202911,"JOGO DE RAIO TRASEIRO","JOGO DE RAIO TRASEIRO","JOGO DE RAIO TRASEIRO",IRON,"Raios",MOTOCICLO
185244,"26837 - JOGO RAIO D BIZ 100/100I/125 CROMADO 4MM 9372 - JOGO","26837 - JOGO RAIO D BIZ 100/100I/125 CROMADO 4MM 9372 - JOGO RAIO D BIZ 100/10I/125 CROMADO 121386 - JOGO RAIO D BIZ 100/100I/125 ZINCADO 4MM 121387 - JOGO RAIO D BIZ 100/100I/125 ZINCADO 197982 - JOGO RAIO D CG 125 83/99 CROMADO 4MM 24488 - JOGO RAIO D CG 125 83/99 CROMADO 197990 - JOGO RAIO D CG 125 83/99 ZINCADO 4MM 24511 - JOGO RAIO D CG 125 83/99 ZINCADO 197984 - JOGO RAIO D CG 125/150/160 DISCO CROMADO 4MM 24489 - JOGO RAIO D CG 125/150/160 DISCO CROMADO 8292 - JOGO RAIO D CG 125/150/160 DISCO INOX 197992 - JOGO RAIO D CG 125/150/160 DISCO ZINCADO 4MM 24516 - JOGO RAIO D CG 125/150/160 DISCO ZINCADO 26833 - JOGO RAIO D NXR 125/150/160 TAMBOR CROMADO 4MM 11066 - JOGO RAIO D NXR 125/150/160 TAMBOR CROMADO 173285 - JOGO RAIO D NXR 125/150/160 TAMBOR INOX 41172 - JOGO RAIO D NXR 125/150/160 TAMBOR ZINCADO 4MM 24514 - JOGO RAIO D NXR 125/150/160 TAMBOR ZINCADO 43134 - JOGO RAIO D NXR 150/160 DISCO CROMADO 4MM 121379 - JOGO RAIO D NXR 150/160 DISCO CROMADO 173286 - JOGO RAIO D NXR 150/160 DISCO INOX 2001 - JOGO RAIO D NXR 150/160 DISCO ZINCADO 4MM 24515 - JOGO RAIO D NXR 150/160 DISCO ZINCADO 26836 - JOGO RAIO D POP 100/110I CROMADO 4MM 121382 - JOGO RAIO D POP 100/110I CROMADO 121391 - JOGO RAIO D POP 100/110I ZINCADO 4MM 24513 - JOGO RAIO D POP 100/110I ZINCADO 197970 - JOGO RAIO D XL/XLR 125 ZINCADO 187251 - JOGO RAIO D XRE 300 CROMADO 4MM 187230 - JOGO RAIO D XRE 300 CROMADO 187229 - JOGO RAIO D XRE 300 INOX 187231 - JOGO RAIO D XRE 300 ZINCADO 187232 - JOGO RAIO D XTZ 125 DISCO CROMADO 187233 - JOGO RAIO D XTZ 125 DISCO ZINCADO 187234 - JOGO RAIO D XTZ 150 CROSSER DISCO CROMADO 187235 - JOGO RAIO D XTZ 150 CROSSER DISCO ZINCADO 187250 - JOGO RAIO D XTZ 250 LANDER DISCO CROMADO 4MM 187236 - JOGO RAIO D XTZ 250 LANDER DISCO CROMADO 187237 - JOGO RAIO D XTZ 250 LANDER DISCO ZINCADO 197980 - JOGO RAIO D YBR 125 DISCO CROMADO 4MM 24487 - JOGO RAIO D YBR 125 DISCO CROMADO 197988 - JOGO RAIO D YBR 125 DISCO ZINCADO 4MM 24510 - JOGO RAIO D YBR 125 DISCO ZINCADO 197978 - JOGO RAIO D YBR 125 TAMBOR CROMADO 4MM 43129 - JOGO RAIO D YBR 125 TAMBOR CROMADO 197986 - JOGO RAIO D YBR 125 TAMBOR ZINCADO 4MM 43130 - JOGO RAIO D YBR 125 TAMBOR ZINCADO 202860 - JOGO RAIO D NX/XR 150/200 ZINC 202863 - JOGO RAIO D NX 400 ZINC 202867 - JOGO RAIO D XR 250 ZINC 202871 - JOGO RAIO D CRF 230/250 ZINC 4MM","26837 - JOGO RAIO D BIZ 100/100I/125 CROMADO 4MM 9372 - JOGO RAIO D BIZ 100/10I/125 CROMADO 121386 - JOGO RAIO D BIZ 100/100I/125 ZINCADO 4MM 121387 - JOGO RAIO D BIZ 100/100I/125 ZINCADO 197982 - JOGO RAIO D CG 125 83/99 CROMADO 4MM 24488 - JOGO RAIO D CG 125 83/99 CROMADO 197990 - JOGO RAIO D CG 125 83/99 ZINCADO 4MM 24511 - JOGO RAIO D CG 125 83/99 ZINCADO 197984 - JOGO RAIO D CG 125/150/160 DISCO CROMADO 4MM 24489 - JOGO RAIO D CG 125/150/160 DISCO CROMADO 8292 - JOGO RAIO D CG 125/150/160 DISCO INOX 197992 - JOGO RAIO D CG 125/150/160 DISCO ZINCADO 4MM 24516 - JOGO RAIO D CG 125/150/160 DISCO ZINCADO 26833 - JOGO RAIO D NXR 125/150/160 TAMBOR CROMADO 4MM 11066 - JOGO RAIO D NXR 125/150/160 TAMBOR CROMADO 173285 - JOGO RAIO D NXR 125/150/160 TAMBOR INOX 41172 - JOGO RAIO D NXR 125/150/160 TAMBOR ZINCADO 4MM 24514 - JOGO RAIO D NXR 125/150/160 TAMBOR ZINCADO 43134 - JOGO RAIO D NXR 150/160 DISCO CROMADO 4MM 121379 - JOGO RAIO D NXR 150/160 DISCO CROMADO 173286 - JOGO RAIO D NXR 150/160 DISCO INOX 2001 - JOGO RAIO D NXR 150/160 DISCO ZINCADO 4MM 24515 - JOGO RAIO D NXR 150/160 DISCO ZINCADO 26836 - JOGO RAIO D POP 100/110I CROMADO 4MM 121382 - JOGO RAIO D POP 100/110I CROMADO 121391 - JOGO RAIO D POP 100/110I ZINCADO 4MM 24513 - JOGO RAIO D POP 100/110I ZINCADO 197970 - JOGO RAIO D XL/XLR 125 ZINCADO 187251 - JOGO RAIO D XRE 300 CROMADO 4MM 187230 - JOGO RAIO D XRE 300 CROMADO 187229 - JOGO RAIO D XRE 300 INOX 187231 - JOGO RAIO D XRE 300 ZINCADO 187232 - JOGO RAIO D XTZ 125 DISCO CROMADO 187233 - JOGO RAIO D XTZ 125 DISCO ZINCADO 187234 - JOGO RAIO D XTZ 150 CROSSER DISCO CROMADO 187235 - JOGO RAIO D XTZ 150 CROSSER DISCO ZINCADO 187250 - JOGO RAIO D XTZ 250 LANDER DISCO CROMADO 4MM 187236 - JOGO RAIO D XTZ 250 LANDER DISCO CROMADO 187237 - JOGO RAIO D XTZ 250 LANDER DISCO ZINCADO 197980 - JOGO RAIO D YBR 125 DISCO CROMADO 4MM 24487 - JOGO RAIO D YBR 125 DISCO CROMADO 197988 - JOGO RAIO D YBR 125 DISCO ZINCADO 4MM 24510 - JOGO RAIO D YBR 125 DISCO ZINCADO 197978 - JOGO RAIO D YBR 125 TAMBOR CROMADO 4MM 43129 - JOGO RAIO D YBR 125 TAMBOR CROMADO 197986 - JOGO RAIO D YBR 125 TAMBOR ZINCADO 4MM 43130 - JOGO RAIO D YBR 125 TAMBOR ZINCADO 202860 - JOGO RAIO D NX/XR 150/200 ZINC 202863 - JOGO RAIO D NX 400 ZINC 202867 - JOGO RAIO D XR 250 ZINC 202871 - JOGO RAIO D CRF 230/250 ZINC 4MM",IRON,"Freios",MOTOCICLO
176606,"26838 - JOGO RAIO T BIZ/POP 100/110I/125 CROMADO 4MM 24518 -","26838 - JOGO RAIO T BIZ/POP 100/110I/125 CROMADO 4MM 24518 - JOGO RAIO T BIZ/POP 100/110I/125 CROMADO 184022 - JOGO RAIO T BIZ/POP 100/110I/125 ZINCADO 4MM 24520 - JOGO RAIO T BIZ/POP 100/110I/125 ZINCADO 26839 - JOGO RAIO T CG 125 00/08 / 150/160 CROMADO 4MM 13655 - JOGO RAIO T CG 125 00/08 / 150/160 CROMADO 173288 - JOGO RAIO T CG 125 00/08 / 150/160 INOX 24522 - JOGO RAIO T CG 125 00/08 / 150/160 ZINCADO 4MM 24512 - JOGO RAIO T CG 125 00/08 / 150/160 ZINCADO 43136 - JOGO RAIO T CG 125 82/99 CROMADO 4MM 14866 - JOGO RAIO T CG 125 82/99 CROMADO 24523 - JOGO RAIO T CG 125 82/99 ZINCADO 4MM 24521 - JOGO RAIO T CG 125 82/99 ZINCADO 43135 - JOGO RAIO T NXR 125/150/160 CROMADO 4MM 24517 - JOGO RAIO T NXR 125/150/160 CROMADO 173287 - JOGO RAIO T NXR 125/150/160 INOX 3502 - JOGO RAIO T NXR 125/150/160 ZINCADO 4MM 24519 - JOGO RAIO T NXR 125/150/160 ZINCADO 187252 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO CROMADO 4MM 187238 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO CROMADO 187240 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO INOX 187253 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO ZINCADO 4MM 187239 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO ZINCADO 26834 - JOGO RAIO T XLR 125/NX 150/200 CROMADO 26835 - JOGO RAIO T XLR 125/NX 150/200 ZINCADO 187255 - JOGO RAIO T XRE 300 CROMADO 4MM 187242 - JOGO RAIO T XRE 300 CROMADO 187241 - JOGO RAIO T XRE 300 INOX 187243 - JOGO RAIO T XRE 300 ZINCADO 197976 - JOGO RAIO T XTZ 125 CROMADO 4MM 187244 - JOGO RAIO T XTZ 125 CROMADO 187245 - JOGO RAIO T XTZ 125 ZINCADO 187246 - JOGO RAIO T XTZ 150 CROSSER DISCO CROMADO 187247 - JOGO RAIO T XTZ 150 CROSSER DISCO ZINCADO 197972 - JOGO RAIO T XTZ 150 CROSSER TAMBOR CROMADO 197974 - JOGO RAIO T XTZ 150 CROSSER TAMBOR ZINCADO 187254 - JOGO RAIO T XTZ 250 LANDER DISCO CROMADO 4MM 187248 - JOGO RAIO T XTZ 250 LANDER DISCO CROMADO 187249 - JOGO RAIO T XTZ 250 LANDER DISCO ZINCADO 9071 - JOGO RAIO T YBR 125 CROMADO 4MM 43128 - JOGO RAIO T YBR 125 CROMADO 184023 - JOGO RAIO T YBR 125 ZINCADO 4MM 43131 - JOGO RAIO T YBR 125 ZINCADO 202865 - JOGO RAIO T NX 400 ZINC 202869 - JOGO RAIO T XR 250 ZINC 202873 - JOGO RAIO T CRF 230 ZINC 4MM 202876 - JOGO RAIO T CRF 250F ZINC 4MM","26838 - JOGO RAIO T BIZ/POP 100/110I/125 CROMADO 4MM 24518 - JOGO RAIO T BIZ/POP 100/110I/125 CROMADO 184022 - JOGO RAIO T BIZ/POP 100/110I/125 ZINCADO 4MM 24520 - JOGO RAIO T BIZ/POP 100/110I/125 ZINCADO 26839 - JOGO RAIO T CG 125 00/08 / 150/160 CROMADO 4MM 13655 - JOGO RAIO T CG 125 00/08 / 150/160 CROMADO 173288 - JOGO RAIO T CG 125 00/08 / 150/160 INOX 24522 - JOGO RAIO T CG 125 00/08 / 150/160 ZINCADO 4MM 24512 - JOGO RAIO T CG 125 00/08 / 150/160 ZINCADO 43136 - JOGO RAIO T CG 125 82/99 CROMADO 4MM 14866 - JOGO RAIO T CG 125 82/99 CROMADO 24523 - JOGO RAIO T CG 125 82/99 ZINCADO 4MM 24521 - JOGO RAIO T CG 125 82/99 ZINCADO 43135 - JOGO RAIO T NXR 125/150/160 CROMADO 4MM 24517 - JOGO RAIO T NXR 125/150/160 CROMADO 173287 - JOGO RAIO T NXR 125/150/160 INOX 3502 - JOGO RAIO T NXR 125/150/160 ZINCADO 4MM 24519 - JOGO RAIO T NXR 125/150/160 ZINCADO 187252 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO CROMADO 4MM 187238 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO CROMADO 187240 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO INOX 187253 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO ZINCADO 4MM 187239 - JOGO RAIO T NXR/XRE 160/190 ESDD DISCO ZINCADO 26834 - JOGO RAIO T XLR 125/NX 150/200 CROMADO 26835 - JOGO RAIO T XLR 125/NX 150/200 ZINCADO 187255 - JOGO RAIO T XRE 300 CROMADO 4MM 187242 - JOGO RAIO T XRE 300 CROMADO 187241 - JOGO RAIO T XRE 300 INOX 187243 - JOGO RAIO T XRE 300 ZINCADO 197976 - JOGO RAIO T XTZ 125 CROMADO 4MM 187244 - JOGO RAIO T XTZ 125 CROMADO 187245 - JOGO RAIO T XTZ 125 ZINCADO 187246 - JOGO RAIO T XTZ 150 CROSSER DISCO CROMADO 187247 - JOGO RAIO T XTZ 150 CROSSER DISCO ZINCADO 197972 - JOGO RAIO T XTZ 150 CROSSER TAMBOR CROMADO 197974 - JOGO RAIO T XTZ 150 CROSSER TAMBOR ZINCADO 187254 - JOGO RAIO T XTZ 250 LANDER DISCO CROMADO 4MM 187248 - JOGO RAIO T XTZ 250 LANDER DISCO CROMADO 187249 - JOGO RAIO T XTZ 250 LANDER DISCO ZINCADO 9071 - JOGO RAIO T YBR 125 CROMADO 4MM 43128 - JOGO RAIO T YBR 125 CROMADO 184023 - JOGO RAIO T YBR 125 ZINCADO 4MM 43131 - JOGO RAIO T YBR 125 ZINCADO 202865 - JOGO RAIO T NX 400 ZINC 202869 - JOGO RAIO T XR 250 ZINC 202873 - JOGO RAIO T CRF 230 ZINC 4MM 202876 - JOGO RAIO T CRF 250F ZINC 4MM",IRON,"Freios",MOTOCICLO
122469,"37","37","37",IRON,"Geral",MOTOCICLO
26647,"CAIXA DIREÇÃO / EIXO","CAIXA DIREÇÃO / EIXO","CAIXA DIREÇÃO / EIXO",IRON,"Caixa de Direção",MOTOCICLO
119777,"CAIXA DIREÇÃO YS 250 FAZER STX 200 ROLAMENTO","CAIXA DIREÇÃO YS 250 FAZER STX 200 ROLAMENTO","CAIXA DIREÇÃO YS 250 FAZER STX 200 ROLAMENTO",IRON,"Caixa de Direção",MOTOCICLO
122471,"CAIXA DIR. YBR/RD DT 180 C/COLAR","CAIXA DIR. YBR/RD DT 180 C/COLAR","CAIXA DIR. YBR/RD DT 180 C/COLAR",IRON,"Caixa de Direção",MOTOCICLO
119757,"CAIXA DIR KAWASAKI NINJA 250/300","CAIXA DIR KAWASAKI NINJA 250/300","CAIXA DIR KAWASAKI NINJA 250/300",IRON,"Caixa de Direção",MOTOCICLO
23265,"CAIXA DIR N-MAX 160 C/COLAR","CAIXA DIR N-MAX 160 C/COLAR","CAIXA DIR N-MAX 160 C/COLAR",IRON,"Caixa de Direção",MOTOCICLO
196827,"CAIXA DIR AN 125 BURGMAN 05/10 C/ COLAR","CAIXA DIR AN 125 BURGMAN 05/10 C/ COLAR","CAIXA DIR AN 125 BURGMAN 05/10 C/ COLAR",IRON,"Caixa de Direção",MOTOCICLO
177158,"CAIXA DIR AN 125 BURGMAN 11/15 C/ COLAR","CAIXA DIR AN 125 BURGMAN 11/15 C/ COLAR","CAIXA DIR AN 125 BURGMAN 11/15 C/ COLAR",IRON,"Caixa de Direção",MOTOCICLO
120054,"CAIXA DIR LEAD 110 C/ COLAR","CAIXA DIR LEAD 110 C/ COLAR","CAIXA DIR LEAD 110 C/ COLAR",IRON,"Caixa de Direção",MOTOCICLO
119778,"CAIXA DIR TRAXX STAR 50 C/ COLAR","CAIXA DIR TRAXX STAR 50 C/ COLAR","CAIXA DIR TRAXX STAR 50 C/ COLAR",IRON,"Caixa de Direção",MOTOCICLO
4184,"CAIXA DIR XTZ 125/150 CROSSER ROLAMENT","CAIXA DIR XTZ 125/150 CROSSER ROLAMENT","CAIXA DIR XTZ 125/150 CROSSER ROLAMENT",IRON,"Caixa de Direção",MOTOCICLO
13977,"CAIXA DIR CBX250 CB 300R/CBR 450/ CB 500 C/COLAR","CAIXA DIR CBX250 CB 300R/CBR 450/ CB 500 C/COLAR","CAIXA DIR CBX250 CB 300R/CBR 450/ CB 500 C/COLAR",IRON,"Caixa de Direção",MOTOCICLO
196218,"CAIXA DIR CG 125 00/12 150 04/12 C/COL","CAIXA DIR CG 125 00/12 150 04/12 C/COL","CAIXA DIR CG 125 00/12 150 04/12 C/COL",IRON,"Caixa de Direção",MOTOCICLO
122453,"CAIXA DIR YBR 125 09 YS 150 FAZER MAX 125 C/COL","CAIXA DIR YBR 125 09 YS 150 FAZER MAX 125 C/COL","CAIXA DIR YBR 125 09 YS 150 FAZER MAX 125 C/COL",IRON,"Caixa de Direção",MOTOCICLO
196239,"CAIXA DIR YES INTRUDER 125 SPEED 150 C/ COL","CAIXA DIR YES INTRUDER 125 SPEED 150 C/ COL","CAIXA DIR YES INTRUDER 125 SPEED 150 C/ COL",IRON,"Caixa de Direção",MOTOCICLO
196233,"CAIXA DIR. CG 125 82/99 C/COLAR","CAIXA DIR. CG 125 82/99 C/COLAR","CAIXA DIR. CG 125 82/99 C/COLAR",IRON,"Caixa de Direção",MOTOCICLO
196225,"CAIXA DIR. XLR NXR/NX 125 150/200 C/COL","CAIXA DIR. XLR NXR/NX 125 150/200 C/COL","CAIXA DIR. XLR NXR/NX 125 150/200 C/COL",IRON,"Caixa de Direção",MOTOCICLO
196216,"CAIXA DIR BIZ/POP PHOENIX 50 COL","CAIXA DIR BIZ/POP PHOENIX 50 COL","CAIXA DIR BIZ/POP PHOENIX 50 COL",IRON,"Caixa de Direção",MOTOCICLO
196221,"EIXO BALANÇA CG 125 90/99 COMPLETO","EIXO BALANÇA CG 125 90/99 COMPLETO","EIXO BALANÇA CG 125 90/99 COMPLETO",IRON,"Eixos",MOTOCICLO
196223,"EIXO BALANÇA CG 150/160 ESD EX 09/18 COMPLETO","EIXO BALANÇA CG 150/160 ESD EX 09/18 COMPLETO","EIXO BALANÇA CG 150/160 ESD EX 09/18 COMPLETO",IRON,"Eixos",MOTOCICLO
196236,"EIXO BALANÇA DAFRA SPEED 150 COMPLETO","EIXO BALANÇA DAFRA SPEED 150 COMPLETO","EIXO BALANÇA DAFRA SPEED 150 COMPLETO",IRON,"Eixos",MOTOCICLO
196825,"EIXO BALANÇA NXR 125/150/160 CRF 230/XRE 190 C/ BUCHA","EIXO BALANÇA NXR 125/150/160 CRF 230/XRE 190 C/ BUCHA","EIXO BALANÇA NXR 125/150/160 CRF 230/XRE 190 C/ BUCHA",IRON,"Eixos",MOTOCICLO
122461,"EIXO BALANÇA PHOENIX GOLD 50","EIXO BALANÇA PHOENIX GOLD 50","EIXO BALANÇA PHOENIX GOLD 50",IRON,"Eixos",MOTOCICLO
122460,"EIXO BALANÇA PHOENIX GOLD 50 C/ BUCHAS","EIXO BALANÇA PHOENIX GOLD 50 C/ BUCHAS","EIXO BALANÇA PHOENIX GOLD 50 C/ BUCHAS",IRON,"Eixos",MOTOCICLO
184811,"EIXO BALANÇA POP 100 110I COMPLETO","EIXO BALANÇA POP 100 110I COMPLETO","EIXO BALANÇA POP 100 110I COMPLETO",IRON,"Eixos",MOTOCICLO
186248,"EIXO BALANÇA TRAXX JL-50 COMPLETO","EIXO BALANÇA TRAXX JL-50 COMPLETO","EIXO BALANÇA TRAXX JL-50 COMPLETO",IRON,"Eixos",MOTOCICLO
176102,"EIXO BALANÇA XLR 125/NX XR 150/200 COMPLETO","EIXO BALANÇA XLR 125/NX XR 150/200 COMPLETO","EIXO BALANÇA XLR 125/NX XR 150/200 COMPLETO",IRON,"Eixos",MOTOCICLO
190447,"EIXO BALANÇA BIZ 125 06/10 COMP","EIXO BALANÇA BIZ 125 06/10 COMP","EIXO BALANÇA BIZ 125 06/10 COMP",IRON,"Eixos",MOTOCICLO
197584,"EIXO BALANÇA XTZ 150 CROSSER COMPLETO","EIXO BALANÇA XTZ 150 CROSSER COMPLETO","EIXO BALANÇA XTZ 150 CROSSER COMPLETO",IRON,"Eixos",MOTOCICLO
26556,"EIXO BALANÇA BIZ 100 99/05 DAFRA SUPER 100 COMP","EIXO BALANÇA BIZ 100 99/05 DAFRA SUPER 100 COMP","EIXO BALANÇA BIZ 100 99/05 DAFRA SUPER 100 COMP",IRON,"Eixos",MOTOCICLO
197583,"EIXO BALANÇA CBX 250 CB 250F / 300R C/ROLAMENTO","EIXO BALANÇA CBX 250 CB 250F / 300R C/ROLAMENTO","EIXO BALANÇA CBX 250 CB 250F / 300R C/ROLAMENTO",IRON,"Eixos",MOTOCICLO
197193,"EIXO BALANÇA CG 125 82/89 COMP","EIXO BALANÇA CG 125 82/89 COMP","EIXO BALANÇA CG 125 82/89 COMP",IRON,"Eixos",MOTOCICLO
197581,"EIXO BALANÇA CG 150 KS ES 04/08 COMP","EIXO BALANÇA CG 150 KS ES 04/08 COMP","EIXO BALANÇA CG 150 KS ES 04/08 COMP",IRON,"Eixos",MOTOCICLO
119792,"EIXO BALANÇA XTZ 125 COMPLETO","EIXO BALANÇA XTZ 125 COMPLETO","EIXO BALANÇA XTZ 125 COMPLETO",IRON,"Eixos",MOTOCICLO
195476,"38","38","38",IRON,"Geral",MOTOCICLO
195474,"EIXO","EIXO","EIXO",IRON,"Eixos",MOTOCICLO
195475,"EIXO BALANÇA PHOENIX GOLD 50 C/ BUCHAS","EIXO BALANÇA PHOENIX GOLD 50 C/ BUCHAS","EIXO BALANÇA PHOENIX GOLD 50 C/ BUCHAS",IRON,"Eixos",MOTOCICLO
195473,"EIXO BALANÇA XR 250 / XRE 300 COMP","EIXO BALANÇA XR 250 / XRE 300 COMP","EIXO BALANÇA XR 250 / XRE 300 COMP",IRON,"Eixos",MOTOCICLO
196821,"EIXO BALANÇA YS 250 FAZER 06/17 COMP","EIXO BALANÇA YS 250 FAZER 06/17 COMP","EIXO BALANÇA YS 250 FAZER 06/17 COMP",IRON,"Eixos",MOTOCICLO
196826,"EIXO BALANÇA JET 50","EIXO BALANÇA JET 50","EIXO BALANÇA JET 50",IRON,"Eixos",MOTOCICLO
185358,"EIXO BALANÇA XTZ 250 LANDER COMP","EIXO BALANÇA XTZ 250 LANDER COMP","EIXO BALANÇA XTZ 250 LANDER COMP",IRON,"Eixos",MOTOCICLO
191542,"EIXO BALANÇA YBR 125 COMP","EIXO BALANÇA YBR 125 COMP","EIXO BALANÇA YBR 125 COMP",IRON,"Eixos",MOTOCICLO
191543,"EIXO BALANÇA YS 150 FAZER YBR 125I 150 FACTOR COMP","EIXO BALANÇA YS 150 FAZER YBR 125I 150 FACTOR COMP","EIXO BALANÇA YS 150 FAZER YBR 125I 150 FACTOR COMP",IRON,"Eixos",MOTOCICLO
185351,"EIXO BALANÇA YES 125 COMP","EIXO BALANÇA YES 125 COMP","EIXO BALANÇA YES 125 COMP",IRON,"Eixos",MOTOCICLO
